Transaction Date,Transaction Type,Fee Name,Transaction Number,Details,Seller SKU,Lazada SKU,Amount,VAT in Amount,WHT Amount,WHT included in Amount,Statement,Paid Status,Order No.,Order Item No.,Order Item Status,Shipping Provider,Shipping Speed,Shipment Type,Reference,Comment,PaymentRefId
21 Feb 2021,Orders-Daraz Fees,Automatic Shipping Fee,PK2NBNJY3NX-RR06JBF-210221,M2S2 Space Saving Magic Plastic Hangers for Clothes Nine Hole Hangers Cabinet Home Storage Stand,m2s2hangers,174562749_PK-1381180218,-73.45,8.45,0.00,No,15 Feb 2021 - 28 Feb 2021,Not paid,125134007688831,125134007888831,Delivered,PK-DEX,standard,Dropshipping,125134007888831,,
21 Feb 2021,Orders-Daraz Fees,Payment Fee,PK2NBNJY3NX-O0QXTCG-210221,M2S2 Space Saving Magic Plastic Hangers for Clothes Nine Hole Hangers Cabinet Home Storage Stand,m2s2hangers,174562749_PK-1381180218,-0.84,0.10,0.00,No,15 Feb 2021 - 28 Feb 2021,Not paid,125134007688831,125134007888831,Delivered,PK-DEX,standard,Dropshipping,125134007888831,,
21 Feb 2021,Orders-Daraz Fees,Auto. Shipping fee subsidy (by Daraz),PK2NBNJY3NX-WUQSXI5-210221,M2S2 Space Saving Magic Plastic Hangers for Clothes Nine Hole Hangers Cabinet Home Storage Stand,m2s2hangers,174562749_PK-1381180218,0.00,0.00,0.00,No,15 Feb 2021 - 28 Feb 2021,Not paid,125134007688831,125134007888831,Delivered,PK-DEX,standard,Dropshipping,125134007888831,,
22 Feb 2021,Orders-Daraz Fees,Commission,PK2NBNJY3NX-TGD1G3S-210222,M2S2 Space Saving Magic Plastic Hangers for Clothes Nine Hole Hangers Cabinet Home Storage Stand,m2s2hangers,174562749_PK-1381180218,-8.60,0.99,0.00,No,15 Feb 2021 - 28 Feb 2021,Not paid,125837105596099,125837105696099,Delivered,PK-DEX,standard,Dropshipping,125837105696099,,
22 Feb 2021,Orders-Other Credit,Shipping Fee (Paid By Customer),PK2NBNJY3NX-0CQGODZ-210222,M2S2 Space Saving Magic Plastic Hangers for Clothes Nine Hole Hangers Cabinet Home Storage Stand,m2s2hangers,174562749_PK-1381180218,69.00,0.00,0.00,No,15 Feb 2021 - 28 Feb 2021,Not paid,125837105596099,125837105696099,Delivered,PK-DEX,standard,Dropshipping,125837105696099,,
22 Feb 2021,Orders-Item Charges,Item Price Credit,PK2NBNJY3NX-5L88BGX-210222,M2S2 Space Saving Magic Plastic Hangers for Clothes Nine Hole Hangers Cabinet Home Storage Stand,m2s2hangers,174562749_PK-1381180218,59.00,0.00,0.00,No,15 Feb 2021 - 28 Feb 2021,Not paid,125837105596099,125837105696099,Delivered,PK-DEX,standard,Dropshipping,125837105696099,,
22 Feb 2021,Orders-Daraz Fees,Automatic Shipping Fee,PK2NBNJY3NX-0Z236QQ-210222,M2S2 Space Saving Magic Plastic Hangers for Clothes Nine Hole Hangers Cabinet Home Storage Stand,m2s2hangers,174562749_PK-1381180218,-77.97,8.97,0.00,No,15 Feb 2021 - 28 Feb 2021,Not paid,125837105596099,125837105696099,Delivered,PK-DEX,standard,Dropshipping,125837105696099,,
22 Feb 2021,Orders-Daraz Fees,Payment Fee,PK2NBNJY3NX-8ZEHJBZ-210222,M2S2 Space Saving Magic Plastic Hangers for Clothes Nine Hole Hangers Cabinet Home Storage Stand,m2s2hangers,174562749_PK-1381180218,-0.84,0.10,0.00,No,15 Feb 2021 - 28 Feb 2021,Not paid,125837105596099,125837105696099,Delivered,PK-DEX,standard,Dropshipping,125837105696099,,
22 Feb 2021,Orders-Daraz Fees,Auto. Shipping fee subsidy (by Daraz),PK2NBNJY3NX-VINROVX-210222,M2S2 Space Saving Magic Plastic Hangers for Clothes Nine Hole Hangers Cabinet Home Storage Stand,m2s2hangers,174562749_PK-1381180218,0.00,0.00,0.00,No,15 Feb 2021 - 28 Feb 2021,Not paid,125837105596099,125837105696099,Delivered,PK-DEX,standard,Dropshipping,125837105696099,,
20 Feb 2021,Orders-Daraz Fees,Commission,PK2NBNJY3NX-L9YBRXH-210220,M2S2 Space Saving Magic Plastic Hangers for Clothes Nine Hole Hangers Cabinet Home Storage Stand,m2s2hangers,174562749_PK-1381180218,-8.60,0.99,0.00,No,15 Feb 2021 - 28 Feb 2021,Not paid,125228093185794,125228093585794,Delivered,PK-DEX,standard,Dropshipping,125228093585794,,
20 Feb 2021,Orders-Other Credit,Shipping Fee (Paid By Customer),PK2NBNJY3NX-ECQ7MOZ-210220,M2S2 Space Saving Magic Plastic Hangers for Clothes Nine Hole Hangers Cabinet Home Storage Stand,m2s2hangers,174562749_PK-1381180218,17.00,0.00,0.00,No,15 Feb 2021 - 28 Feb 2021,Not paid,125228093185794,125228093585794,Delivered,PK-DEX,standard,Dropshipping,125228093585794,,
20 Feb 2021,Orders-Item Charges,Item Price Credit,PK2NBNJY3NX-IX9YQDS-210220,M2S2 Space Saving Magic Plastic Hangers for Clothes Nine Hole Hangers Cabinet Home Storage Stand,m2s2hangers,174562749_PK-1381180218,59.00,0.00,0.00,No,15 Feb 2021 - 28 Feb 2021,Not paid,125228093185794,125228093585794,Delivered,PK-DEX,standard,Dropshipping,125228093585794,,
20 Feb 2021,Orders-Daraz Fees,Automatic Shipping Fee,PK2NBNJY3NX-BKV4N4O-210220,M2S2 Space Saving Magic Plastic Hangers for Clothes Nine Hole Hangers Cabinet Home Storage Stand,m2s2hangers,174562749_PK-1381180218,-19.21,2.21,0.00,No,15 Feb 2021 - 28 Feb 2021,Not paid,125228093185794,125228093585794,Delivered,PK-DEX,standard,Dropshipping,125228093585794,,
20 Feb 2021,Orders-Daraz Fees,Payment Fee,PK2NBNJY3NX-7FG7UIL-210220,M2S2 Space Saving Magic Plastic Hangers for Clothes Nine Hole Hangers Cabinet Home Storage Stand,m2s2hangers,174562749_PK-1381180218,-0.84,0.10,0.00,No,15 Feb 2021 - 28 Feb 2021,Not paid,125228093185794,125228093585794,Delivered,PK-DEX,standard,Dropshipping,125228093585794,,
20 Feb 2021,Orders-Daraz Fees,Auto. Shipping fee subsidy (by Daraz),PK2NBNJY3NX-MP0FYKS-210220,M2S2 Space Saving Magic Plastic Hangers for Clothes Nine Hole Hangers Cabinet Home Storage Stand,m2s2hangers,174562749_PK-1381180218,0.00,0.00,0.00,No,15 Feb 2021 - 28 Feb 2021,Not paid,125228093185794,125228093585794,Delivered,PK-DEX,standard,Dropshipping,125228093585794,,
20 Feb 2021,Orders-Daraz Fees,Commission,PK2NBNJY3NX-2PU04CO-210220,M2S2 Space Saving Magic Plastic Hangers for Clothes Nine Hole Hangers Cabinet Home Storage Stand,m2s2hangers,174562749_PK-1381180218,-8.60,0.99,0.00,No,15 Feb 2021 - 28 Feb 2021,Not paid,125130665606561,125130665706561,Delivered,PK-MOVEX,standard,Dropshipping,125130665706561,,
20 Feb 2021,Orders-Other Credit,Shipping Fee (Paid By Customer),PK2NBNJY3NX-WVMIWY4-210220,M2S2 Space Saving Magic Plastic Hangers for Clothes Nine Hole Hangers Cabinet Home Storage Stand,m2s2hangers,174562749_PK-1381180218,69.00,0.00,0.00,No,15 Feb 2021 - 28 Feb 2021,Not paid,125130665606561,125130665706561,Delivered,PK-MOVEX,standard,Dropshipping,125130665706561,,
20 Feb 2021,Orders-Item Charges,Item Price Credit,PK2NBNJY3NX-PP8ZHJP-210220,M2S2 Space Saving Magic Plastic Hangers for Clothes Nine Hole Hangers Cabinet Home Storage Stand,m2s2hangers,174562749_PK-1381180218,59.00,0.00,0.00,No,15 Feb 2021 - 28 Feb 2021,Not paid,125130665606561,125130665706561,Delivered,PK-MOVEX,standard,Dropshipping,125130665706561,,
20 Feb 2021,Orders-Daraz Fees,Automatic Shipping Fee,PK2NBNJY3NX-640HEJ7-210220,M2S2 Space Saving Magic Plastic Hangers for Clothes Nine Hole Hangers Cabinet Home Storage Stand,m2s2hangers,174562749_PK-1381180218,-77.97,8.97,0.00,No,15 Feb 2021 - 28 Feb 2021,Not paid,125130665606561,125130665706561,Delivered,PK-MOVEX,standard,Dropshipping,125130665706561,,
20 Feb 2021,Orders-Daraz Fees,Payment Fee,PK2NBNJY3NX-PZUEB2M-210220,M2S2 Space Saving Magic Plastic Hangers for Clothes Nine Hole Hangers Cabinet Home Storage Stand,m2s2hangers,174562749_PK-1381180218,-0.84,0.10,0.00,No,15 Feb 2021 - 28 Feb 2021,Not paid,125130665606561,125130665706561,Delivered,PK-MOVEX,standard,Dropshipping,125130665706561,,
20 Feb 2021,Orders-Daraz Fees,Auto. Shipping fee subsidy (by Daraz),PK2NBNJY3NX-882JMCM-210220,M2S2 Space Saving Magic Plastic Hangers for Clothes Nine Hole Hangers Cabinet Home Storage Stand,m2s2hangers,174562749_PK-1381180218,0.00,0.00,0.00,No,15 Feb 2021 - 28 Feb 2021,Not paid,125130665606561,125130665706561,Delivered,PK-MOVEX,standard,Dropshipping,125130665706561,,
22 Feb 2021,Orders-Daraz Fees,Commission,PK2NBNJY3NX-A1FKPJI-210222,M2S2 Space Saving Magic Plastic Hangers for Clothes Nine Hole Hangers Cabinet Home Storage Stand,m2s2hangers,174562749_PK-1381180218,-8.60,0.99,0.00,No,15 Feb 2021 - 28 Feb 2021,Not paid,125236813376432,125236813476432,Delivered,PK-DEX,standard,Dropshipping,125236813476432,,
22 Feb 2021,Orders-Other Credit,Shipping Fee (Paid By Customer),PK2NBNJY3NX-ALDB6P4-210222,M2S2 Space Saving Magic Plastic Hangers for Clothes Nine Hole Hangers Cabinet Home Storage Stand,m2s2hangers,174562749_PK-1381180218,35.00,0.00,0.00,No,15 Feb 2021 - 28 Feb 2021,Not paid,125236813376432,125236813476432,Delivered,PK-DEX,standard,Dropshipping,125236813476432,,
22 Feb 2021,Orders-Item Charges,Item Price Credit,PK2NBNJY3NX-ZHZ6G34-210222,M2S2 Space Saving Magic Plastic Hangers for Clothes Nine Hole Hangers Cabinet Home Storage Stand,m2s2hangers,174562749_PK-1381180218,59.00,0.00,0.00,No,15 Feb 2021 - 28 Feb 2021,Not paid,125236813376432,125236813476432,Delivered,PK-DEX,standard,Dropshipping,125236813476432,,
22 Feb 2021,Orders-Daraz Fees,Automatic Shipping Fee,PK2NBNJY3NX-YO9OP1B-210222,M2S2 Space Saving Magic Plastic Hangers for Clothes Nine Hole Hangers Cabinet Home Storage Stand,m2s2hangers,174562749_PK-1381180218,-39.55,4.55,0.00,No,15 Feb 2021 - 28 Feb 2021,Not paid,125236813376432,125236813476432,Delivered,PK-DEX,standard,Dropshipping,125236813476432,,
22 Feb 2021,Orders-Daraz Fees,Payment Fee,PK2NBNJY3NX-0BQX59U-210222,M2S2 Space Saving Magic Plastic Hangers for Clothes Nine Hole Hangers Cabinet Home Storage Stand,m2s2hangers,174562749_PK-1381180218,-0.84,0.10,0.00,No,15 Feb 2021 - 28 Feb 2021,Not paid,125236813376432,125236813476432,Delivered,PK-DEX,standard,Dropshipping,125236813476432,,
22 Feb 2021,Orders-Daraz Fees,Auto. Shipping fee subsidy (by Daraz),PK2NBNJY3NX-QFJ6IJV-210222,M2S2 Space Saving Magic Plastic Hangers for Clothes Nine Hole Hangers Cabinet Home Storage Stand,m2s2hangers,174562749_PK-1381180218,0.00,0.00,0.00,No,15 Feb 2021 - 28 Feb 2021,Not paid,125236813376432,125236813476432,Delivered,PK-DEX,standard,Dropshipping,125236813476432,,
22 Feb 2021,Orders-Daraz Fees,Commission,PK2NBNJY3NX-BSPWCYE-210222,M2S2 Space Saving Magic Plastic Hangers for Clothes Nine Hole Hangers Cabinet Home Storage Stand,m2s2hangers,174562749_PK-1381180218,-8.60,0.99,0.00,No,15 Feb 2021 - 28 Feb 2021,Not paid,125095403669864,125095403869864,Delivered,PK-DEX,standard,Dropshipping,125095403869864,,
22 Feb 2021,Orders-Other Credit,Shipping Fee (Paid By Customer),PK2NBNJY3NX-406MP77-210222,M2S2 Space Saving Magic Plastic Hangers for Clothes Nine Hole Hangers Cabinet Home Storage Stand,m2s2hangers,174562749_PK-1381180218,0.00,0.00,0.00,No,15 Feb 2021 - 28 Feb 2021,Not paid,125095403669864,125095403869864,Delivered,PK-DEX,standard,Dropshipping,125095403869864,,
22 Feb 2021,Orders-Item Charges,Item Price Credit,PK2NBNJY3NX-2Q7MCVD-210222,M2S2 Space Saving Magic Plastic Hangers for Clothes Nine Hole Hangers Cabinet Home Storage Stand,m2s2hangers,174562749_PK-1381180218,59.00,0.00,0.00,No,15 Feb 2021 - 28 Feb 2021,Not paid,125095403669864,125095403869864,Delivered,PK-DEX,standard,Dropshipping,125095403869864,,
22 Feb 2021,Orders-Daraz Fees,Automatic Shipping Fee,PK2NBNJY3NX-PJP7KAX-210222,M2S2 Space Saving Magic Plastic Hangers for Clothes Nine Hole Hangers Cabinet Home Storage Stand,m2s2hangers,174562749_PK-1381180218,-38.42,4.42,0.00,No,15 Feb 2021 - 28 Feb 2021,Not paid,125095403669864,125095403869864,Delivered,PK-DEX,standard,Dropshipping,125095403869864,,
22 Feb 2021,Orders-Daraz Fees,Payment Fee,PK2NBNJY3NX-1Q2KQD0-210222,M2S2 Space Saving Magic Plastic Hangers for Clothes Nine Hole Hangers Cabinet Home Storage Stand,m2s2hangers,174562749_PK-1381180218,-0.84,0.10,0.00,No,15 Feb 2021 - 28 Feb 2021,Not paid,125095403669864,125095403869864,Delivered,PK-DEX,standard,Dropshipping,125095403869864,,
22 Feb 2021,Orders-Daraz Fees,Auto. Shipping fee subsidy (by Daraz),PK2NBNJY3NX-AMSU9HN-210222,M2S2 Space Saving Magic Plastic Hangers for Clothes Nine Hole Hangers Cabinet Home Storage Stand,m2s2hangers,174562749_PK-1381180218,38.42,4.42,0.00,No,15 Feb 2021 - 28 Feb 2021,Not paid,125095403669864,125095403869864,Delivered,PK-DEX,standard,Dropshipping,125095403869864,,
20 Feb 2021,Orders-Daraz Fees,Commission,PK2NBNJY3NX-0C0FSP8-210220,M2S2 Space Saving Magic Plastic Hangers for Clothes Nine Hole Hangers Cabinet Home Storage Stand,m2s2 hangers,174562749_PK-1347084923,-8.60,0.99,0.00,No,15 Feb 2021 - 28 Feb 2021,Not paid,125697565887044,125697565987044,Delivered,PK-DEX,standard,Dropshipping,125697565987044,,
20 Feb 2021,Orders-Other Credit,Shipping Fee (Paid By Customer),PK2NBNJY3NX-8ACF36W-210220,M2S2 Space Saving Magic Plastic Hangers for Clothes Nine Hole Hangers Cabinet Home Storage Stand,m2s2 hangers,174562749_PK-1347084923,23.00,0.00,0.00,No,15 Feb 2021 - 28 Feb 2021,Not paid,125697565887044,125697565987044,Delivered,PK-DEX,standard,Dropshipping,125697565987044,,
20 Feb 2021,Orders-Item Charges,Item Price Credit,PK2NBNJY3NX-E8JB3MI-210220,M2S2 Space Saving Magic Plastic Hangers for Clothes Nine Hole Hangers Cabinet Home Storage Stand,m2s2 hangers,174562749_PK-1347084923,59.00,0.00,0.00,No,15 Feb 2021 - 28 Feb 2021,Not paid,125697565887044,125697565987044,Delivered,PK-DEX,standard,Dropshipping,125697565987044,,
20 Feb 2021,Orders-Daraz Fees,Automatic Shipping Fee,PK2NBNJY3NX-9INDA7S-210220,M2S2 Space Saving Magic Plastic Hangers for Clothes Nine Hole Hangers Cabinet Home Storage Stand,m2s2 hangers,174562749_PK-1347084923,-25.99,2.99,0.00,No,15 Feb 2021 - 28 Feb 2021,Not paid,125697565887044,125697565987044,Delivered,PK-DEX,standard,Dropshipping,125697565987044,,
20 Feb 2021,Orders-Daraz Fees,Payment Fee,PK2NBNJY3NX-N3COUFC-210220,M2S2 Space Saving Magic Plastic Hangers for Clothes Nine Hole Hangers Cabinet Home Storage Stand,m2s2 hangers,174562749_PK-1347084923,-0.84,0.10,0.00,No,15 Feb 2021 - 28 Feb 2021,Not paid,125697565887044,125697565987044,Delivered,PK-DEX,standard,Dropshipping,125697565987044,,
20 Feb 2021,Orders-Daraz Fees,Auto. Shipping fee subsidy (by Daraz),PK2NBNJY3NX-9IMXEQT-210220,M2S2 Space Saving Magic Plastic Hangers for Clothes Nine Hole Hangers Cabinet Home Storage Stand,m2s2 hangers,174562749_PK-1347084923,0.00,0.00,0.00,No,15 Feb 2021 - 28 Feb 2021,Not paid,125697565887044,125697565987044,Delivered,PK-DEX,standard,Dropshipping,125697565987044,,
22 Feb 2021,Orders-Daraz Fees,Commission,PK2NBNJY3NX-1GRB8KK-210222,M2S2 Space Saving Magic Plastic Hangers for Clothes Nine Hole Hangers Cabinet Home Storage Stand,m2s2hangers,174562749_PK-1381180218,-8.60,0.99,0.00,No,15 Feb 2021 - 28 Feb 2021,Not paid,125228861907588,125228862107588,Delivered,PK-DEX,standard,Dropshipping,125228862107588,,
22 Feb 2021,Orders-Other Credit,Shipping Fee (Paid By Customer),PK2NBNJY3NX-SYVO9SY-210222,M2S2 Space Saving Magic Plastic Hangers for Clothes Nine Hole Hangers Cabinet Home Storage Stand,m2s2hangers,174562749_PK-1381180218,30.00,0.00,0.00,No,15 Feb 2021 - 28 Feb 2021,Not paid,125228861907588,125228862107588,Delivered,PK-DEX,standard,Dropshipping,125228862107588,,
22 Feb 2021,Orders-Item Charges,Item Price Credit,PK2NBNJY3NX-7KQXFGF-210222,M2S2 Space Saving Magic Plastic Hangers for Clothes Nine Hole Hangers Cabinet Home Storage Stand,m2s2hangers,174562749_PK-1381180218,59.00,0.00,0.00,No,15 Feb 2021 - 28 Feb 2021,Not paid,125228861907588,125228862107588,Delivered,PK-DEX,standard,Dropshipping,125228862107588,,
22 Feb 2021,Orders-Daraz Fees,Automatic Shipping Fee,PK2NBNJY3NX-V3U5VE4-210222,M2S2 Space Saving Magic Plastic Hangers for Clothes Nine Hole Hangers Cabinet Home Storage Stand,m2s2hangers,174562749_PK-1381180218,-33.90,3.90,0.00,No,15 Feb 2021 - 28 Feb 2021,Not paid,125228861907588,125228862107588,Delivered,PK-DEX,standard,Dropshipping,125228862107588,,
22 Feb 2021,Orders-Daraz Fees,Payment Fee,PK2NBNJY3NX-2SFSZ99-210222,M2S2 Space Saving Magic Plastic Hangers for Clothes Nine Hole Hangers Cabinet Home Storage Stand,m2s2hangers,174562749_PK-1381180218,-0.84,0.10,0.00,No,15 Feb 2021 - 28 Feb 2021,Not paid,125228861907588,125228862107588,Delivered,PK-DEX,standard,Dropshipping,125228862107588,,
22 Feb 2021,Orders-Daraz Fees,Auto. Shipping fee subsidy (by Daraz),PK2NBNJY3NX-0UL5ZB2-210222,M2S2 Space Saving Magic Plastic Hangers for Clothes Nine Hole Hangers Cabinet Home Storage Stand,m2s2hangers,174562749_PK-1381180218,0.00,0.00,0.00,No,15 Feb 2021 - 28 Feb 2021,Not paid,125228861907588,125228862107588,Delivered,PK-DEX,standard,Dropshipping,125228862107588,,
21 Feb 2021,Orders-Daraz Fees,Commission,PK2NBNJY3NX-CZI3GL7-210221,M2S2 Space Saving Magic Plastic Hangers for Clothes Nine Hole Hangers Cabinet Home Storage Stand,m2s2hangers,174562749_PK-1381180218,-8.60,0.99,0.00,No,15 Feb 2021 - 28 Feb 2021,Not paid,125173643182145,125173643482145,Delivered,PK-M&P,standard,Dropshipping,125173643482145,,
21 Feb 2021,Orders-Other Credit,Shipping Fee (Paid By Customer),PK2NBNJY3NX-SQU3X2H-210221,M2S2 Space Saving Magic Plastic Hangers for Clothes Nine Hole Hangers Cabinet Home Storage Stand,m2s2hangers,174562749_PK-1381180218,44.00,0.00,0.00,No,15 Feb 2021 - 28 Feb 2021,Not paid,125173643182145,125173643482145,Delivered,PK-M&P,standard,Dropshipping,125173643482145,,
21 Feb 2021,Orders-Item Charges,Item Price Credit,PK2NBNJY3NX-94FZUHG-210221,M2S2 Space Saving Magic Plastic Hangers for Clothes Nine Hole Hangers Cabinet Home Storage Stand,m2s2hangers,174562749_PK-1381180218,59.00,0.00,0.00,No,15 Feb 2021 - 28 Feb 2021,Not paid,125173643182145,125173643482145,Delivered,PK-M&P,standard,Dropshipping,125173643482145,,
21 Feb 2021,Orders-Daraz Fees,Automatic Shipping Fee,PK2NBNJY3NX-ED2ME5M-210221,M2S2 Space Saving Magic Plastic Hangers for Clothes Nine Hole Hangers Cabinet Home Storage Stand,m2s2hangers,174562749_PK-1381180218,-49.72,5.72,0.00,No,15 Feb 2021 - 28 Feb 2021,Not paid,125173643182145,125173643482145,Delivered,PK-M&P,standard,Dropshipping,125173643482145,,
21 Feb 2021,Orders-Daraz Fees,Payment Fee,PK2NBNJY3NX-9WCUENH-210221,M2S2 Space Saving Magic Plastic Hangers for Clothes Nine Hole Hangers Cabinet Home Storage Stand,m2s2hangers,174562749_PK-1381180218,-0.84,0.10,0.00,No,15 Feb 2021 - 28 Feb 2021,Not paid,125173643182145,125173643482145,Delivered,PK-M&P,standard,Dropshipping,125173643482145,,
21 Feb 2021,Orders-Daraz Fees,Auto. Shipping fee subsidy (by Daraz),PK2NBNJY3NX-OKQ3USY-210221,M2S2 Space Saving Magic Plastic Hangers for Clothes Nine Hole Hangers Cabinet Home Storage Stand,m2s2hangers,174562749_PK-1381180218,0.00,0.00,0.00,No,15 Feb 2021 - 28 Feb 2021,Not paid,125173643182145,125173643482145,Delivered,PK-M&P,standard,Dropshipping,125173643482145,,
22 Feb 2021,Orders-Daraz Fees,Commission,PK2NBNJY3NX-M1KBR3H-210222,M2S2 Space Saving Magic Plastic Hangers for Clothes Nine Hole Hangers Cabinet Home Storage Stand,m2s2hangers,174562749_PK-1381180218,-8.60,0.99,0.00,No,15 Feb 2021 - 28 Feb 2021,Not paid,125809318187726,125809318487726,Delivered,PK-DEX,standard,Dropshipping,125809318487726,,
22 Feb 2021,Orders-Other Credit,Shipping Fee (Paid By Customer),PK2NBNJY3NX-ADR0UU9-210222,M2S2 Space Saving Magic Plastic Hangers for Clothes Nine Hole Hangers Cabinet Home Storage Stand,m2s2hangers,174562749_PK-1381180218,69.00,0.00,0.00,No,15 Feb 2021 - 28 Feb 2021,Not paid,125809318187726,125809318487726,Delivered,PK-DEX,standard,Dropshipping,125809318487726,,
22 Feb 2021,Orders-Item Charges,Item Price Credit,PK2NBNJY3NX-KPS7O4P-210222,M2S2 Space Saving Magic Plastic Hangers for Clothes Nine Hole Hangers Cabinet Home Storage Stand,m2s2hangers,174562749_PK-1381180218,59.00,0.00,0.00,No,15 Feb 2021 - 28 Feb 2021,Not paid,125809318187726,125809318487726,Delivered,PK-DEX,standard,Dropshipping,125809318487726,,
22 Feb 2021,Orders-Daraz Fees,Automatic Shipping Fee,PK2NBNJY3NX-WZD9FUP-210222,M2S2 Space Saving Magic Plastic Hangers for Clothes Nine Hole Hangers Cabinet Home Storage Stand,m2s2hangers,174562749_PK-1381180218,-77.97,8.97,0.00,No,15 Feb 2021 - 28 Feb 2021,Not paid,125809318187726,125809318487726,Delivered,PK-DEX,standard,Dropshipping,125809318487726,,
22 Feb 2021,Orders-Daraz Fees,Payment Fee,PK2NBNJY3NX-1NQ6PN3-210222,M2S2 Space Saving Magic Plastic Hangers for Clothes Nine Hole Hangers Cabinet Home Storage Stand,m2s2hangers,174562749_PK-1381180218,-0.84,0.10,0.00,No,15 Feb 2021 - 28 Feb 2021,Not paid,125809318187726,125809318487726,Delivered,PK-DEX,standard,Dropshipping,125809318487726,,
22 Feb 2021,Orders-Daraz Fees,Auto. Shipping fee subsidy (by Daraz),PK2NBNJY3NX-0VOQQ37-210222,M2S2 Space Saving Magic Plastic Hangers for Clothes Nine Hole Hangers Cabinet Home Storage Stand,m2s2hangers,174562749_PK-1381180218,0.00,0.00,0.00,No,15 Feb 2021 - 28 Feb 2021,Not paid,125809318187726,125809318487726,Delivered,PK-DEX,standard,Dropshipping,125809318487726,,
22 Feb 2021,Orders-Daraz Fees,Commission,PK2NBNJY3NX-5N0DLOB-210222,M2S2 Space Saving Magic Plastic Hangers for Clothes Nine Hole Hangers Cabinet Home Storage Stand,m2s2hangers,174562749_PK-1381180218,-8.60,0.99,0.00,No,15 Feb 2021 - 28 Feb 2021,Not paid,125779362942528,125779363242528,Delivered,PK-DEX,standard,Dropshipping,125779363242528,,
22 Feb 2021,Orders-Other Credit,Shipping Fee (Paid By Customer),PK2NBNJY3NX-4AARH26-210222,M2S2 Space Saving Magic Plastic Hangers for Clothes Nine Hole Hangers Cabinet Home Storage Stand,m2s2hangers,174562749_PK-1381180218,23.00,0.00,0.00,No,15 Feb 2021 - 28 Feb 2021,Not paid,125779362942528,125779363242528,Delivered,PK-DEX,standard,Dropshipping,125779363242528,,
22 Feb 2021,Orders-Item Charges,Item Price Credit,PK2NBNJY3NX-WR863D6-210222,M2S2 Space Saving Magic Plastic Hangers for Clothes Nine Hole Hangers Cabinet Home Storage Stand,m2s2hangers,174562749_PK-1381180218,59.00,0.00,0.00,No,15 Feb 2021 - 28 Feb 2021,Not paid,125779362942528,125779363242528,Delivered,PK-DEX,standard,Dropshipping,125779363242528,,
22 Feb 2021,Orders-Daraz Fees,Automatic Shipping Fee,PK2NBNJY3NX-4GNX7BW-210222,M2S2 Space Saving Magic Plastic Hangers for Clothes Nine Hole Hangers Cabinet Home Storage Stand,m2s2hangers,174562749_PK-1381180218,-25.99,2.99,0.00,No,15 Feb 2021 - 28 Feb 2021,Not paid,125779362942528,125779363242528,Delivered,PK-DEX,standard,Dropshipping,125779363242528,,
22 Feb 2021,Orders-Daraz Fees,Payment Fee,PK2NBNJY3NX-VOWSGBU-210222,M2S2 Space Saving Magic Plastic Hangers for Clothes Nine Hole Hangers Cabinet Home Storage Stand,m2s2hangers,174562749_PK-1381180218,-0.84,0.10,0.00,No,15 Feb 2021 - 28 Feb 2021,Not paid,125779362942528,125779363242528,Delivered,PK-DEX,standard,Dropshipping,125779363242528,,
22 Feb 2021,Orders-Daraz Fees,Auto. Shipping fee subsidy (by Daraz),PK2NBNJY3NX-FKTYDY8-210222,M2S2 Space Saving Magic Plastic Hangers for Clothes Nine Hole Hangers Cabinet Home Storage Stand,m2s2hangers,174562749_PK-1381180218,0.00,0.00,0.00,No,15 Feb 2021 - 28 Feb 2021,Not paid,125779362942528,125779363242528,Delivered,PK-DEX,standard,Dropshipping,125779363242528,,
23 Feb 2021,Orders-Daraz Fees,Commission,PK2NBNJY3NX-LGEOV4D-210223,M2S2 Pack of 2 120ml Plastic Spray Bottles Refillable Empty Pocket Sized Travel Essential Oils Set Cleaning Solution Makeup Bottles Mini Portable Bottles,m2s2_spray_bottle,193088243_PK-1386248656,-18.23,2.10,0.00,No,15 Feb 2021 - 28 Feb 2021,Not paid,125227645951260,125227646051260,Delivered,PK-LCS,standard,Dropshipping,125227646051260,,
23 Feb 2021,Orders-Other Credit,Shipping Fee (Paid By Customer),PK2NBNJY3NX-6ABQBU4-210223,M2S2 Pack of 2 120ml Plastic Spray Bottles Refillable Empty Pocket Sized Travel Essential Oils Set Cleaning Solution Makeup Bottles Mini Portable Bottles,m2s2_spray_bottle,193088243_PK-1386248656,65.00,0.00,0.00,No,15 Feb 2021 - 28 Feb 2021,Not paid,125227645951260,125227646051260,Delivered,PK-LCS,standard,Dropshipping,125227646051260,,
23 Feb 2021,Orders-Item Charges,Item Price Credit,PK2NBNJY3NX-Q7R2CLX-210223,M2S2 Pack of 2 120ml Plastic Spray Bottles Refillable Empty Pocket Sized Travel Essential Oils Set Cleaning Solution Makeup Bottles Mini Portable Bottles,m2s2_spray_bottle,193088243_PK-1386248656,125.00,0.00,0.00,No,15 Feb 2021 - 28 Feb 2021,Not paid,125227645951260,125227646051260,Delivered,PK-LCS,standard,Dropshipping,125227646051260,,
